assay,target_gene,target_group,primer_F,primer_R,process,pathway,rep_id,timepoint,location,treatment,sample,conc,Ct,gwc,pH,block,log_conc
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1349,5,Karama,Brachiaria + Desmodium,649,43013.06595469314,25.31,0.13,6.29,3,4.6336004
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1427,5,Rubona,Napier grass,623,73273.64566300361,22.57,0.13,5.29,4,4.8649478
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1367,5,Rubona,Brachiaria cv. Mulato II,610,45355.90113856378,23.47,0.13,5.55,2,4.656633800000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1384,4,Karama,Maize + Desmodium,554,149659.46900374925,21.23,0.113837095,6.25,4,5.175104200000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1412,2,Rubona,Napier + Desmodium,320,202461.29015524822,24.28,0.13,5.42,3,5.306342000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1351,1,Rubona,Brachiaria + Desmodium,214,347687.0378375283,23.09,0.07,NA,2,5.5411885000000005
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1412,2,Rubona,Napier + Desmodium,306,379039.9621403032,22.9,0.1,5.29,1,5.578685000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1390,4,Rubona,Maize + Desmodium,512,62176.34661621381,24.53,0.144400786,5.44,2,4.793625199999999
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1427,5,Rubona,Napier grass,616,162981.30841465242,21.07,0.15,5.34,3,5.212137800000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1349,5,Karama,Brachiaria + Desmodium,635,76180.53179080716,24.1,0.13,6.09,1,4.881843999999999
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1380,6,Rubona,Desmodium distortum,718,29061.471459365508,26.14,0.182882883,5.34,3,4.4633176
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1394,2,Karama,maize monoculture,336,112657.60129444012,25.57,0.1,5.85,2,5.0517605
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1355,5,Rubona,Brachiaria + Desmodium,621,36066.66616416125,23.9,0.14,5.54,3,4.557106000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1385,5,Karama,Maize + Desmodium,633,187204.98103659827,20.81,0.13,6.16,1,5.2723174
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1367,5,Rubona,Brachiaria cv. Mulato II,617,126193.5041385193,21.55,0.13,5.74,3,5.101037000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1412,2,Rubona,Napier + Desmodium,327,448440.1611872303,22.53,0.1,5.26,4,5.651704500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1391,5,Rubona,Maize + Desmodium,626,49130.68281806306,23.32,0.13,5.21,4,4.691352800000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1391,5,Rubona,Maize + Desmodium,612,114040.62794198544,21.74,0.13,5.44,2,5.0570596000000005
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1426,4,Rubona,Napier grass,502,17011.68764706315,25.31,0.179254783,5.99,1,4.230747400000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1428,6,Rubona,Napier grass,702,19176.82919174379,27.02,0.164939551,5.99,1,4.2827768
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1367,5,Rubona,Brachiaria cv. Mulato II,603,39487.00547900259,23.73,0.14,5.65,1,4.5964542
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1425,3,Rubona,Napier grass,423,61001.14684631273,26.92,0.18,5.29,4,4.785338
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1359,3,Karama,Brachiaria cv. Mulato II,431,75252.47705587545,22.52,0.13,6.06,1,4.876520800000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1359,3,Karama,Brachiaria cv. Mulato II,438,40770.10218907451,23.67,0.15,6.45,2,4.6103418
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1422,6,Karama,Napier grass,751,36458.130908183724,25.66,0.122854562,6.49,4,4.5617944
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1380,6,Rubona,Desmodium distortum,718,33644.741819889925,25.83,0.182882883,5.34,3,4.5269172
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1366,4,Rubona,Brachiaria cv. Mulato II,524,120283.37351670144,21.64,0.136363636,5.35,4,5.0802056
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1426,4,Rubona,Napier grass,509,28679.93746222908,24.33,0.141878669,5.65,2,4.457578200000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1385,5,Karama,Maize + Desmodium,647,32092.326354736553,25.93,0.13,6.19,3,4.5064012
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1406,2,Karama,Napier + Desmodium,348,525747.2382310706,22.18,0.13,6.25,3,5.720777000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1422,6,Karama,Napier grass,751,41028.382905282655,25.41,0.122854562,6.49,4,4.6130844
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1371,3,Karama,Desmodium distortum,453,105841.30841975586,21.88,0.13,6.48,4,5.024655200000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1406,2,Karama,Napier + Desmodium,341,532963.540016692,22.15,0.1,6.25,2,5.726697500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1361,5,Karama,Brachiaria cv. Mulato II,638,58749.74690511962,24.65,0.14,6.45,2,4.769006
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1390,4,Rubona,Maize + Desmodium,512,45114.816992608605,23.48,0.144400786,5.44,2,4.654319200000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1400,2,Rubona,maize monoculture,322,221723.6401434673,24.08,0.14,5.05,4,5.345812000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1405,1,Karama,Napier + Desmodium,255,545211.4903129637,22.1,0.13,6.11,4,5.736565000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1368,6,Rubona,Brachiaria cv. Mulato II,717,28383.085143492914,26.19,0.184021544,5.74,3,4.4530596
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1377,3,Rubona,Desmodium distortum,418,55955.334978204446,27.11,0.17,5.34,3,4.747841500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1385,5,Karama,Maize + Desmodium,647,26692.47225645304,26.32,0.13,6.19,3,4.4263888
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1371,3,Karama,Desmodium distortum,439,19230.173385655704,25.08,0.12,6.21,2,4.283983200000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1423,1,Rubona,Napier grass,209,520990.7348505665,22.2,0.07,5.65,2,5.716830000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1363,1,Rubona,Brachiaria cv. Mulato II,210,147968.9186452572,24.97,0.07,5.55,2,5.170170500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1378,4,Rubona,Desmodium distortum,511,15000.080853570278,27.54,0.131868132,5.31,2,4.1760936
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1362,6,Karama,Brachiaria cv. Mulato II,752,58749.74690511962,24.65,0.134683099,6.47,4,4.769006
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1363,1,Rubona,Brachiaria cv. Mulato II,224,394863.0538434456,22.81,0.07,5.35,4,5.596446500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1401,3,Rubona,maize monoculture,415,55701.64229426726,27.12,0.16,5.33,3,4.745868000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1423,1,Rubona,Napier grass,223,355677.17832248344,23.04,0.06,5.29,4,5.551056000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1364,2,Rubona,Brachiaria cv. Mulato II,310,55537.79076763817,23.09,0.11,5.55,2,4.7445886
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1362,6,Karama,Brachiaria cv. Mulato II,752,62176.34661621381,24.53,0.134683099,6.47,4,4.793625199999999
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1358,2,Karama,Brachiaria cv. Mulato II,345,545211.4903129637,22.1,0.11,6.15,3,5.736565000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1359,3,Karama,Brachiaria cv. Mulato II,445,38244.289760858584,23.79,0.1,6.15,3,4.582566600000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1354,4,Rubona,Brachiaria + Desmodium,514,62352.828631673074,24.524,0.1352657,NA,2,4.794856159999999
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1402,4,Rubona,maize monoculture,515,17447.965747577717,27.22,0.154368932,5.33,3,4.2417448
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1348,4,Karama,Brachiaria + Desmodium,556,49796.63541644851,25,0.129970902,5.94,4,4.6972
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1420,4,Karama,Napier grass,537,68734.15532721751,22.69,0.109144543,6.77,2,4.8371726
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1362,6,Karama,Brachiaria cv. Mulato II,745,142792.96121125223,22.77,0.129502573,6.15,3,5.1547068
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1378,4,Rubona,Desmodium distortum,518,21053.84396731688,24.91,0.153623188,5.34,3,4.323331400000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1366,4,Rubona,Brachiaria cv. Mulato II,517,37506.2807351322,25.6,0.15628091,5.74,3,4.574103999999999
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1383,3,Karama,Maize + Desmodium,454,108121.88286019895,21.84,0.14,6.25,4,5.033913600000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1425,3,Rubona,Napier grass,416,53713.073039483745,27.2,0.16,5.34,3,4.730080000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1386,6,Karama,Maize + Desmodium,747,34124.94813623116,25.8,0.098143236,6.19,3,4.533072
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1358,2,Karama,Brachiaria cv. Mulato II,338,251808.2762039758,23.8,0.08,6.45,2,5.401070000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1401,3,Rubona,maize monoculture,408,28690.426213560037,28.58,0.17,5.45,2,4.457737000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1423,1,Rubona,Napier grass,202,444383.0649487078,22.55,0.09,5.99,1,5.647757500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1355,5,Rubona,Brachiaria + Desmodium,607,106406.90223456232,21.87,0.14,5.51,1,5.0269698
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1410,6,Karama,Napier + Desmodium,748,52205.46879545011,24.9,0.127320955,6.25,3,4.717716
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1386,6,Karama,Maize + Desmodium,754,45093.754903622284,25.21,0.108991826,6.25,4,4.6541163999999995
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1348,4,Karama,Brachiaria + Desmodium,556,95648.41991503109,22.07,0.129970902,5.94,4,4.9806778000000005
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1378,4,Rubona,Desmodium distortum,511,59307.44298275865,24.63,0.131868132,5.31,2,4.7731092
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1383,3,Karama,Maize + Desmodium,447,30901.716223672265,24.19,0.14,6.19,3,4.4899826
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1386,6,Karama,Maize + Desmodium,754,27073.449879789543,26.29,0.108991826,6.25,4,4.4325436
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1351,1,Rubona,Brachiaria + Desmodium,207,265920.6110158335,23.68,0.02,5.51,1,5.424752000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1419,3,Karama,Napier grass,444,51820.166016114796,23.22,0.13,6.15,3,4.7144988
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1400,2,Rubona,maize monoculture,301,221723.6401434673,24.08,0.13,5.16,1,5.345812000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1400,2,Rubona,maize monoculture,315,141137.8833445663,21.34,0.14,5.33,3,5.1496436
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1364,2,Rubona,Brachiaria cv. Mulato II,303,267131.7443100087,23.67,0.13,5.65,1,5.426725500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1387,1,Rubona,Maize + Desmodium,205,100103.55478090633,25.83,0.08,5.39,1,5.000449500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1388,2,Rubona,Maize + Desmodium,312,32767.491843765016,24.08,0.11,5.44,2,4.515443200000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1359,3,Karama,Brachiaria cv. Mulato II,452,124191.87959264863,21.58,0.16,6.47,4,5.0940932000000005
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1354,4,Rubona,Brachiaria + Desmodium,528,55834.5731054154,23.08,0.137862138,5.78,4,4.746903200000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1406,2,Karama,Napier + Desmodium,355,147298.05085177472,24.98,0.12,6.11,4,5.168197000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1405,1,Karama,Napier + Desmodium,248,550189.1225879545,22.08,0.13,6.25,3,5.740512000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1378,4,Rubona,Desmodium distortum,511,33118.63280132186,24.06,0.131868132,5.31,2,4.520072400000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1406,2,Karama,Napier + Desmodium,334,687406.2872130591,21.59,0.12,6.34,1,5.837213500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1390,4,Rubona,Maize + Desmodium,505,29611.867674623198,24.27,0.135874878,5.39,1,4.471465800000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1412,2,Rubona,Napier + Desmodium,313,116497.874031812,21.7,0.11,5.6,2,5.066318000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1396,4,Karama,maize monoculture,550,71728.11205744112,22.61,0.11770428,6.31,4,4.8556894
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1380,6,Rubona,Desmodium distortum,711,29476.26145037408,26.11,0.14571949,5.31,2,4.4694724
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1361,5,Karama,Brachiaria cv. Mulato II,645,47498.94898012704,25.1,0.16,6.15,3,4.676684
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1401,3,Rubona,maize monoculture,401,160580.75666394806,24.79,0.15,5.16,1,5.205693500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1405,1,Karama,Napier + Desmodium,234,442368.3020581454,22.56,0.12,6.34,1,5.645784000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1377,3,Rubona,Desmodium distortum,404,65008.02919150871,26.78,0.16,5.61,1,4.812967
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1382,2,Karama,Maize + Desmodium,340,405777.06822079635,22.75,0.14,5.96,2,5.608287500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1410,6,Karama,Napier + Desmodium,755,61012.49709690637,24.57,0.122130395,6.11,4,4.7854187999999995
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1399,1,Rubona,maize monoculture,222,263514.7927950888,23.7,0.08,5.05,4,5.4208050000000005
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1354,4,Rubona,Brachiaria + Desmodium,521,25780.195118142285,24.53,0.155445545,5.54,3,4.4112862
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1391,5,Rubona,Maize + Desmodium,619,21279.459860232448,24.89,0.13,5.39,3,4.3279606
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1380,6,Rubona,Desmodium distortum,704,38221.73525480652,25.56,0.153782211,5.61,1,4.5823104
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1371,3,Karama,Desmodium distortum,446,40987.96908784465,23.66,0.14,5.85,3,4.6126564000000005
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1391,5,Rubona,Maize + Desmodium,605,45598.27358777054,23.46,0.13,5.39,1,4.6589484
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1373,5,Karama,Desmodium distortum,653,63063.78021674396,24.5,0.12,6.48,4,4.79978
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1390,4,Rubona,Maize + Desmodium,512,48176.894301923,25.07,0.144400786,5.44,2,4.6828388
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1396,4,Karama,maize monoculture,543,76058.8929688759,22.5,0.133858268,6.22,3,4.881150000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1361,5,Karama,Brachiaria cv. Mulato II,652,50507.3752695742,24.97,0.16,6.47,4,4.7033548
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1362,6,Karama,Brachiaria cv. Mulato II,738,16408.69339235777,27.35,0.125113327,6.45,2,4.2150739999999995
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1422,6,Karama,Napier grass,744,37329.519518173205,25.61,0.122065728,6.15,3,4.5720524
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1416,6,Rubona,Napier + Desmodium,713,34286.53519759928,25.79,0.159235669,5.6,2,4.5351236
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1416,6,Rubona,Napier + Desmodium,720,34448.887399423955,25.78,0.16146789,5.42,3,4.537175199999999
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1371,3,Karama,Desmodium distortum,432,133812.78203659764,21.44,0.13,6.13,1,5.1264976
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1407,3,Karama,Napier + Desmodium,455,259124.21533594714,20.2,0.15,6.11,4,5.413508
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1363,1,Rubona,Brachiaria cv. Mulato II,203,469288.05493480206,22.43,0.06,5.65,1,5.671439500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1357,1,Karama,Brachiaria cv. Mulato II,245,500113.4101837302,22.29,0.14,6.15,3,5.699068500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1411,1,Rubona,Napier + Desmodium,227,391290.67663655546,22.83,0.06,5.26,4,5.5924995000000015
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1370,2,Karama,Desmodium distortum,332,575767.305278854,21.98,0.12,6.13,1,5.760247000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1427,5,Rubona,Napier grass,609,104719.12385946511,21.9,0.13,5.65,2,5.0200260000000005
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1358,2,Karama,Brachiaria cv. Mulato II,331,725931.2627347873,21.47,0.13,6.06,1,5.860895500000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1370,2,Karama,Desmodium distortum,353,352459.32080838364,23.06,0.12,6.48,4,5.547109000000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1378,4,Rubona,Desmodium distortum,525,101965.44055448526,21.95,0.131131131,5.22,4,5.008453
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1372,4,Karama,Desmodium distortum,539,208261.6956211113,20.61,0.121807466,6.21,2,5.318609400000001
35,nosZ,denitrifier_clade_I,nosZ1F,nosZ1R,nitrous_oxide_reduction,denitrification,1362,6,Karama,Brachiaria cv. Mulato II,731,25221.423816007944,26.44,0.158362989,6.06,1,4.4017696
